dev_id,time,no2,pm25,o3,humdity,so2,status,vin,no2_o3,temperature,co
0004a30b0024358c,2019-01-12T11:48:20.632853376Z,22,1.1,0,21,24,0,12,13,21.7,0
0004a30b0024358c,2019-01-12T11:49:21.153799693Z,22,1.1,0,21,23,0,12,13,21.7,0
0004a30b0024358c,2019-01-12T11:50:20.659852859Z,23,1.1,0,21,23,0,12,13,21.7,0
0004a30b0024358c,2019-01-12T11:51:21.174035557Z,21,1.1,0,21,15,0,12,15,21.7,0
0004a30b0024358c,2019-01-12T11:52:20.704713419Z,21,1.1,0,21,19,0,12,13,21.7,0
0004a30b0024358c,2019-01-12T11:53:21.204295645Z,21,1.1,0,21,17,0,12,13,21.7,0
0004a30b0024358c,2019-01-12T11:54:20.727217656Z,21,1.1,0,21,22,0,12,12,21.7,0
0004a30b0024358c,2019-01-12T11:55:21.234367527Z,21,1.1,0,21,23,0,12,13,21.7,0
0004a30b0024358c,2019-01-12T11:56:20.757807694Z,21,1.1,0,21,18,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T11:57:21.257865471Z,21,1.1,0,21,18,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T11:58:20.788155158Z,22,1.1,0,21,18,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T11:59:21.29699982Z,22,1.1,0,21,21,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T12:00:20.811590999Z,21,1.1,0,21,23,0,12,13,21.7,0
0004a30b0024358c,2019-01-12T12:01:20.331446149Z,21,1.1,0,21,26,0,12,15,21.7,0
0004a30b0024358c,2019-01-12T12:02:20.850361136Z,21,1.1,0,21,18,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T12:03:20.359916552Z,22,1.1,0,21,21,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T12:04:20.883254083Z,21,1.1,0,21,24,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T12:05:20.394656459Z,21,1.1,0,21,19,0,12,15,21.7,0
0004a30b0024358c,2019-01-12T12:06:20.911642984Z,22,1.1,0,21,23,0,12,12,21.7,0
0004a30b0024358c,2019-01-12T12:07:20.426683578Z,21,1.1,0,21,21,0,12,13,21.7,0
0004a30b0024358c,2019-01-12T12:08:21.019159746Z,22,1.1,0,21,18,0,12,13,21.7,0
0004a30b0024358c,2019-01-12T12:09:20.455952807Z,22,1.1,0,21,19,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T12:10:20.990573403Z,21,1.1,0,21,22,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T12:11:20.484020998Z,22,1.1,0,21,17,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T12:12:21.199008532Z,22,1.1,0,21,22,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T12:13:20.51421628Z,22,1.1,0,21,18,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T12:14:21.040026808Z,22,1.1,0,21,22,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T12:15:20.557718514Z,22,1.1,0,21,23,0,12,13,21.7,0
0004a30b0024358c,2019-01-12T12:16:21.060179587Z,22,1.1,0,21,22,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T12:17:20.588638242Z,22,1.1,0,21,23,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T12:18:21.093579194Z,22,1.1,0,21,19,0,12,13,21.7,0
0004a30b0024358c,2019-01-12T12:19:20.609352139Z,22,1.1,0,21,22,0,12,13,21.7,0
0004a30b0024358c,2019-01-12T12:20:21.115684436Z,22,1.1,0,21,22,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T12:21:20.644259995Z,21,1.1,0,21,26,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T12:22:21.1415482Z,22,1.1,0,21,17,0,12,12,21.7,0
0004a30b0024358c,2019-01-12T12:23:20.67169061Z,21,1.1,0,21,17,0,12,12,21.7,0
0004a30b0024358c,2019-01-12T12:24:21.18521004Z,21,1.1,0,21,19,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T12:25:20.692963625Z,21,1.1,0,21,28,0,12,14,21.6,0
0004a30b0024358c,2019-01-12T12:26:21.238549093Z,22,1.1,0,21,22,0,12,14,21.6,0
0004a30b0024358c,2019-01-12T12:27:20.73494011Z,21,1.1,0,21,22,0,12,12,21.6,0
0004a30b0024358c,2019-01-12T12:28:21.242930461Z,23,1.1,0,21,22,0,12,14,21.6,0
0004a30b0024358c,2019-01-12T12:29:20.768079209Z,22,1.1,0,21,22,0,12,14,21.6,0
0004a30b0024358c,2019-01-12T12:30:20.275738807Z,21,1.1,0,21,21,0,12,14,21.6,0
0004a30b0024358c,2019-01-12T12:31:20.785872206Z,21,1.1,0,21,18,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T12:32:20.30177663Z,22,1.1,0,21,17,0,12,13,21.7,0
0004a30b0024358c,2019-01-12T12:33:20.821718746Z,21,1.1,0,21,21,0,12,13,21.7,0
0004a30b0024358c,2019-01-12T12:34:20.352400449Z,22,1.1,0,21,15,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T12:35:20.845978812Z,22,1.1,0,21,23,0,12,13,21.7,0
0004a30b0024358c,2019-01-12T12:36:20.370063Z,21,1.1,0,21,22,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T12:37:20.884828649Z,21,1.1,0,21,21,0,12,13,21.7,0
0004a30b0024358c,2019-01-12T12:38:20.40589634Z,22,1.1,0,21,21,0,12,13,21.7,0
0004a30b0024358c,2019-01-12T12:39:20.914730797Z,22,1.1,0,21,18,0,12,13,21.7,0
0004a30b0024358c,2019-01-12T12:40:20.437299637Z,21,1.1,0,21,24,0,12,13,21.6,0
0004a30b0024358c,2019-01-12T12:41:20.944313735Z,21,1.1,0,21,24,0,12,14,21.6,0
0004a30b0024358c,2019-01-12T12:42:20.465610433Z,22,1.1,0,21,22,0,12,14,21.6,0
0004a30b0024358c,2019-01-12T12:43:20.981677324Z,22,1.1,0,21,23,0,12,14,21.6,0
0004a30b0024358c,2019-01-12T12:44:20.492025068Z,22,1.1,0,21,18,0,12,14,21.6,0
0004a30b0024358c,2019-01-12T12:45:20.996714491Z,22,1.1,0,21,22,0,12,12,21.6,0
0004a30b0024358c,2019-01-12T12:46:20.5183602Z,22,1.1,0,21,23,0,12,15,21.6,0
0004a30b0024358c,2019-01-12T12:47:21.049382868Z,23,1.1,0,21,18,0,12,15,21.7,0
0004a30b0024358c,2019-01-12T12:48:20.573137211Z,21,1.1,0,21,21,0,12,14,21.7,0
0004a30b0024358c,2019-01-12T12:49:21.071322872Z,22,1.1,0,21,17,0,12,15,21.7,0
0004a30b0024358c,2019-01-12T12:50:20.589234927Z,22,1.1,0,21,21,0,12,12,21.6,0
0004a30b0024358c,2019-01-12T12:51:21.099196668Z,22,1.1,0,21,22,0,12,13,21.6,0
0004a30b0024358c,2019-01-12T12:52:20.613291299Z,22,1.1,0,21,24,0,12,13,21.6,0
0004a30b0024358c,2019-01-12T12:53:21.12939414Z,21,1.1,0,21,27,0,12,13,21.6,0
0004a30b0024358c,2019-01-12T12:54:20.651673536Z,22,1.1,0,21,26,0,12,15,21.6,0
0004a30b0024358c,2019-01-12T12:55:21.163728445Z,22,1.1,0,21,23,0,12,14,21.6,0
0004a30b0024358c,2019-01-12T12:56:20.685530525Z,23,1.1,0,21,23,0,12,13,21.6,0
0004a30b0024358c,2019-01-12T12:57:21.184387108Z,22,1.1,0,21,22,0,12,12,21.6,0
0004a30b0024358c,2019-01-12T12:58:20.715442088Z,21,1.1,0,21,22,0,12,14,21.6,0
0004a30b0024358c,2019-01-12T12:59:20.232928229Z,21,1.1,0,21,19,0,12,14,21.6,0
0004a30b0024358c,2019-01-12T13:00:20.735308325Z,22,1.1,0,21,21,0,12,14,21.6,0
0004a30b0024358c,2019-01-12T13:01:20.261795457Z,22,1.1,0,21,24,0,12,14,21.6,0
0004a30b0024358c,2019-01-12T13:02:20.779317543Z,22,1.1,0,21,18,0,12,13,21.6,0
0004a30b0024358c,2019-01-12T13:03:20.292377041Z,22,1.1,0,21,23,0,12,14,21.6,0
0004a30b0024358c,2019-01-12T13:04:20.806985276Z,22,1.1,0,21,24,0,12,12,21.6,0
0004a30b0024358c,2019-01-12T13:05:20.330325359Z,22,1.1,0,21,23,0,12,14,21.6,0
0004a30b0024358c,2019-01-12T13:06:20.829339187Z,22,1.1,0,21,19,0,12,14,21.6,0
0004a30b0024358c,2019-01-12T13:07:20.354549131Z,22,1.1,0,21,26,0,12,13,21.6,0
0004a30b0024358c,2019-01-12T13:08:20.86166242Z,21,1.1,0,21,23,0,12,13,21.6,0
0004a30b0024358c,2019-01-12T13:09:20.38334495Z,21,1.1,0,21,19,0,12,14,21.6,0
0004a30b0024358c,2019-01-12T13:10:20.892593008Z,20,1.1,0,21,14,0,12,12,21.6,0
0004a30b0024358c,2019-01-12T13:11:20.408262244Z,21,1.1,0,21,13,0,12,12,21.6,0
0004a30b0024358c,2019-01-12T13:12:20.933095206Z,21,1.1,0,21,21,0,12,12,21.6,0
0004a30b0024358c,2019-01-12T13:13:20.446300362Z,22,1.1,0,21,21,0,12,12,21.6,0
0004a30b0024358c,2019-01-12T13:14:20.964493909Z,21,1.1,0,21,18,0,12,12,21.6,0
0004a30b0024358c,2019-01-12T13:15:20.483529754Z,21,1.1,0,21,21,0,12,12,21.6,0
0004a30b0024358c,2019-01-12T13:16:21.016091066Z,20,1.1,0,21,21,0,12,13,21.6,0
0004a30b0024358c,2019-01-12T13:17:20.514792253Z,21,1.1,0,21,22,0,12,13,21.6,0
0004a30b0024358c,2019-01-12T13:18:21.026654996Z,20,1.1,0,21,18,0,12,13,21.6,0
0004a30b0024358c,2019-01-12T13:19:20.536988159Z,19,1.1,0,21,22,0,12,12,21.6,0
0004a30b0024358c,2019-01-12T13:20:21.051570789Z,21,1.1,0,21,18,0,12,12,21.5,0
0004a30b0024358c,2019-01-12T13:21:20.558886075Z,20,1.1,0,21,23,0,12,12,21.5,0
0004a30b0024358c,2019-01-12T13:22:21.08996655Z,20,1.1,0,21,21,0,12,12,21.5,0
0004a30b0024358c,2019-01-12T13:23:20.583650597Z,21,1.1,0,21,14,0,12,12,21.5,0
0004a30b0024358c,2019-01-12T13:24:21.100306006Z,20,1.1,0,21,20,0,12,13,21.5,0
0004a30b0024358c,2019-01-12T13:25:20.629094489Z,21,1.1,0,21,18,0,12,12,21.5,0
0004a30b0024358c,2019-01-12T13:26:20.150814243Z,20,1.1,0,21,20,0,12,13,21.5,0
0004a30b0024358c,2019-01-12T13:27:20.654206523Z,21,1.1,0,21,26,0,12,13,21.5,0
0004a30b0024358c,2019-01-12T13:28:20.184634858Z,20,1.1,0,21,24,0,12,12,21.5,0
0004a30b0024358c,2019-01-12T13:29:20.694315341Z,19,1.1,0,21,22,0,12,12,21.5,0
0004a30b0024358c,2019-01-12T13:30:20.203581893Z,20,1.1,0,21,24,0,12,13,21.5,0
0004a30b0024358c,2019-01-12T13:31:20.724760248Z,18,1.1,0,21,19,0,12,13,21.4,0
0004a30b0024358c,2019-01-12T13:32:20.233402079Z,20,1.1,0,21,19,0,12,13,21.4,0
0004a30b0024358c,2019-01-12T13:33:20.746294866Z,19,1.1,0,21,19,0,12,13,21.4,0
0004a30b0024358c,2019-01-12T13:34:20.270052986Z,20,1.1,0,21,26,0,12,12,21.4,0
0004a30b0024358c,2019-01-12T13:35:20.77913755Z,20,1.1,0,21,27,0,12,12,21.4,0
0004a30b0024358c,2019-01-12T13:36:20.409063001Z,20,1.1,0,21,14,0,12,13,21.4,0
0004a30b0024358c,2019-01-12T13:37:20.808580624Z,19,1.1,0,21,18,0,12,13,21.4,0
0004a30b0024358c,2019-01-12T13:38:20.330748592Z,20,1.1,0,21,22,0,12,12,21.3,0
0004a30b0024358c,2019-01-12T13:39:20.847992431Z,21,1.1,0,21,18,0,12,13,21.3,0
0004a30b0024358c,2019-01-12T13:40:20.359235646Z,20,1.1,0,21,20,0,12,13,21.3,0
0004a30b0024358c,2019-01-12T13:41:20.879362257Z,21,1.1,0,21,15,0,12,13,21.3,0
0004a30b0024358c,2019-01-12T13:42:20.381667783Z,21,1.1,0,21,18,0,12,12,21.3,0
0004a30b0024358c,2019-01-12T13:43:20.912257532Z,20,1.1,0,21,18,0,12,12,21.3,0
0004a30b0024358c,2019-01-12T13:44:20.423739555Z,20,1.1,0,21,23,0,12,13,21.3,0
0004a30b0024358c,2019-01-12T13:45:20.932413495Z,20,1.1,0,21,18,0,12,12,21.2,0
0004a30b0024358c,2019-01-12T13:46:20.45449096Z,21,1.1,0,21,22,0,12,14,21.2,0
0004a30b0024358c,2019-01-12T13:47:20.9538374Z,20,1.1,0,21,18,0,12,12,21.2,0
0004a30b0024358c,2019-01-12T13:48:20.484318236Z,20,1.1,0,21,19,0,12,12,21.2,0
0004a30b0024358c,2019-01-12T13:49:20.998567357Z,20,1.1,0,21,17,0,12,12,21.2,0
0004a30b0024358c,2019-01-12T13:50:20.516056174Z,21,1.1,0,21,18,0,12,14,21.2,0
0004a30b0024358c,2019-01-12T13:51:21.022866954Z,21,1.1,0,21,22,0,12,13,21.2,0
0004a30b0024358c,2019-01-12T13:52:20.536246238Z,20,1.1,0,21,18,0,12,13,21.1,0
0004a30b0024358c,2019-01-12T13:53:21.047041747Z,22,1.1,0,21,19,0,12,13,21.1,0
0004a30b0024358c,2019-01-12T13:54:20.567022945Z,22,1.1,0,21,18,0,12,14,21.1,0
0004a30b0024358c,2019-01-12T13:55:20.088817101Z,22,1.1,0,21,17,0,12,13,21.1,0
0004a30b0024358c,2019-01-12T13:56:20.607875373Z,22,1.1,0,21,18,0,12,13,21.1,0
0004a30b0024358c,2019-01-12T13:57:20.1316644Z,22,1.1,0,21,13,0,12,14,21.1,0
0004a30b0024358c,2019-01-12T13:58:20.641728486Z,22,1.1,0,21,19,0,12,14,21.1,0
0004a30b0024358c,2019-01-12T13:59:20.16139138Z,22,1.1,0,21,20,0,12,14,21.1,0
0004a30b0024358c,2019-01-12T14:00:20.661434742Z,21,1.1,0,21,22,0,12,14,21.1,0
0004a30b0024358c,2019-01-12T14:01:20.181256341Z,23,1.1,0,21,20,0,12,14,21.1,0
0004a30b0024358c,2019-01-12T14:02:20.696752302Z,20,1.1,0,21,14,0,12,14,21,0
0004a30b0024358c,2019-01-12T14:03:20.21746053Z,23,1.1,0,21,10,0,12,13,21,0
0004a30b0024358c,2019-01-12T14:04:20.724088205Z,21,1.1,0,21,19,0,12,14,21,0
0004a30b0024358c,2019-01-12T14:05:20.245089142Z,22,1.1,0,21,22,0,12,15,21,0
0004a30b0024358c,2019-01-12T14:06:20.744564085Z,22,1.1,0,21,19,0,12,14,21,0
0004a30b0024358c,2019-01-12T14:07:20.277278201Z,21,1.1,0,21,17,0,12,13,21,0
0004a30b0024358c,2019-01-12T14:08:20.787000476Z,23,1.1,0,21,20,0,12,13,21,0
0004a30b0024358c,2019-01-12T14:09:20.307857108Z,23,1.1,0,21,20,0,12,14,21,0
0004a30b0024358c,2019-01-12T14:10:20.821451008Z,23,1.1,0,21,20,0,12,14,21,0
0004a30b0024358c,2019-01-12T14:11:20.33022175Z,22,1.1,0,21,17,0,12,14,21,0
0004a30b0024358c,2019-01-12T14:12:20.847909882Z,22,1.1,0,21,18,0,12,15,21,0
0004a30b0024358c,2019-01-12T14:13:20.359379986Z,23,1.1,0,21,17,0,12,13,21,0
0004a30b0024358c,2019-01-12T14:14:20.878004904Z,22,1.1,0,21,14,0,12,14,21,0
0004a30b0024358c,2019-01-12T14:15:20.402038196Z,23,1.1,0,21,23,0,12,16,21,0
0004a30b0024358c,2019-01-12T14:16:20.899607634Z,23,1.1,0,21,18,0,12,15,21,0
0004a30b0024358c,2019-01-12T14:17:20.429433812Z,22,1.1,0,21,20,0,12,14,21,0
0004a30b0024358c,2019-01-12T14:18:20.941812228Z,23,1.1,0,21,18,0,12,15,21,0
0004a30b0024358c,2019-01-12T14:19:20.462887024Z,23,1.1,0,21,14,0,12,14,21,0
0004a30b0024358c,2019-01-12T14:20:20.976402377Z,23,1.1,0,21,17,0,12,13,21,0
0004a30b0024358c,2019-01-12T14:21:20.494479476Z,22,1.1,0,21,13,0,12,16,21,0
0004a30b0024358c,2019-01-12T14:22:20.995118713Z,22,1.1,0,21,13,0,12,13,21,0
0004a30b0024358c,2019-01-12T14:23:20.526266934Z,22,1.1,0,21,15,0,12,15,21,0
0004a30b0024358c,2019-01-12T14:24:20.03774682Z,22,1.1,0,21,14,0,12,14,21,0
0004a30b0024358c,2019-01-12T14:25:20.545086474Z,23,1.1,0,21,19,0,12,14,21,0
0004a30b0024358c,2019-01-12T14:26:20.077265928Z,23,1.1,0,21,15,0,12,15,21,0
0004a30b0024358c,2019-01-12T14:27:20.577406449Z,23,1.1,0,21,20,0,12,13,20.9,0
0004a30b0024358c,2019-01-12T14:28:20.096638386Z,23,1.1,0,21,15,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T14:29:20.601393656Z,23,1.1,0,21,23,0,12,14,21,0
0004a30b0024358c,2019-01-12T14:30:20.137367981Z,23,1.1,0,21,22,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T14:31:20.64070005Z,22,1.1,0,21,14,0,12,14,21,0
0004a30b0024358c,2019-01-12T14:32:20.169178434Z,23,1.1,0,21,14,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T14:33:20.673618339Z,23,1.1,0,21,20,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T14:34:20.200811482Z,22,1.1,0,21,18,0,12,15,21,0
0004a30b0024358c,2019-01-12T14:35:20.701439064Z,24,1.1,0,21,20,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T14:36:20.224791883Z,23,1.1,0,21,15,0,12,13,20.9,0
0004a30b0024358c,2019-01-12T14:37:20.733102013Z,23,1.1,0,21,19,0,12,16,20.9,0
0004a30b0024358c,2019-01-12T14:38:20.243292906Z,23,1.1,0,21,22,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T14:39:20.763506521Z,22,1.1,0,21,17,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T14:40:20.277775446Z,23,1.1,0,21,18,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T14:41:20.797214136Z,22,1.1,0,21,13,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T14:42:20.316587526Z,23,1.1,0,21,19,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T14:43:20.8293555Z,24,1.1,0,21,13,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T14:44:20.334078217Z,24,1.1,0,21,17,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T14:45:20.852440972Z,23,1.1,0,21,19,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T14:46:20.381083961Z,23,1.1,0,21,20,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T14:47:20.889504293Z,24,1.1,0,21,17,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T14:48:20.406214476Z,23,1.1,0,21,18,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T14:49:20.921945723Z,23,1.1,0,21,26,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T14:50:20.430484742Z,23,1.1,0,21,23,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T14:51:19.961357182Z,23,1.1,0,21,23,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T14:52:20.461556628Z,23,1.1,0,21,18,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T14:53:19.98351808Z,23,1.1,0,21,18,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T14:54:20.502891745Z,22,1.1,0,21,18,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T14:55:20.007180526Z,23,1.1,0,21,19,0,12,13,20.9,0
0004a30b0024358c,2019-01-12T14:56:20.534707554Z,23,1.1,0,21,13,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T14:57:20.037024972Z,22,1.1,0,21,18,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T14:58:20.561185192Z,22,1.1,0,21,17,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T14:59:20.077086948Z,22,1.1,0,21,18,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:00:20.58737062Z,23,1.1,0,21,23,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:01:20.107815623Z,22,1.1,0,21,15,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T15:02:20.617359271Z,23,1.1,0,21,18,0,12,16,20.9,0
0004a30b0024358c,2019-01-12T15:03:20.139625332Z,24,1.1,0,21,17,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:04:20.639021452Z,23,1.1,0,21,19,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T15:05:20.158593911Z,23,1.1,0,21,19,0,12,16,20.9,0
0004a30b0024358c,2019-01-12T15:06:20.681877534Z,22,1.1,0,21,19,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T15:07:20.19101101Z,24,1.1,0,21,14,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:08:20.706446479Z,23,1.1,0,21,19,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T15:09:20.233590037Z,24,1.1,0,21,15,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:10:20.72964628Z,24,1.1,0,21,15,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:11:20.253956947Z,23,1.1,0,21,23,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T15:12:20.76425775Z,23,1.1,0,21,15,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:13:20.285119705Z,22,1.1,0,21,18,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T15:14:20.81716751Z,24,1.1,0,21,15,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T15:15:20.307685286Z,23,1.1,0,21,11,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:16:20.828922742Z,23,1.1,0,21,20,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:17:20.348746764Z,23,1.1,0,21,17,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:18:20.850953306Z,22,1.1,0,21,20,0,12,13,20.9,0
0004a30b0024358c,2019-01-12T15:19:20.377801454Z,23,1.1,0,21,11,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T15:20:19.889665119Z,22,1.1,0,21,14,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:21:20.401376467Z,23,1.1,0,21,15,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T15:22:19.930702515Z,23,1.1,0,21,17,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:23:20.438925706Z,23,1.1,0,21,13,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:24:19.962516519Z,22,1.1,0,21,18,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T15:25:20.482691895Z,23,1.1,0,21,13,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:26:19.981973624Z,23,1.1,0,21,24,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T15:27:20.501348975Z,24,1.1,0,21,18,0,12,16,20.9,0
0004a30b0024358c,2019-01-12T15:28:20.014059337Z,23,1.1,0,21,15,0,12,13,20.9,0
0004a30b0024358c,2019-01-12T15:29:20.533535891Z,23,1.1,0,21,15,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:30:20.046805271Z,22,1.1,0,21,19,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T15:31:20.565647204Z,22,1.1,0,21,17,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:32:20.075117462Z,24,1.1,0,21,15,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:33:20.595329739Z,23,1.1,0,21,23,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T15:34:20.107753192Z,23,1.1,0,21,17,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:35:20.630890964Z,23,1.1,0,21,18,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:36:20.137941644Z,24,1.1,0,21,14,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T15:37:20.647948592Z,23,1.1,0,21,19,0,12,16,20.9,0
0004a30b0024358c,2019-01-12T15:38:20.17045387Z,23,1.1,0,21,15,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:39:20.677342924Z,23,1.1,0,21,22,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:40:20.218123508Z,25,1.1,0,21,11,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T15:41:20.710798314Z,23,1.1,0,21,18,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T15:42:20.232033867Z,22,1.1,0,21,18,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:43:20.747065494Z,23,1.1,0,21,15,0,12,14,20.9,0
0004a30b0024358c,2019-01-12T15:44:20.25255314Z,23,1.1,0,21,20,0,12,13,20.9,0
0004a30b0024358c,2019-01-12T15:45:20.776187744Z,22,1.1,0,21,17,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:46:20.288536311Z,22,1.1,0,21,18,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:47:20.819330947Z,23,1.1,0,21,13,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:48:20.33061778Z,23,1.1,0,21,19,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:49:19.868272263Z,24,1.1,0,21,15,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:50:20.359154611Z,25,1.1,0,21,24,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:51:19.877938785Z,23,1.1,0,21,20,0,12,17,20.9,0
0004a30b0024358c,2019-01-12T15:52:20.386924317Z,23,1.1,0,21,18,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:53:19.900282417Z,23,1.2,0,21,18,0,12,16,20.9,0
0004a30b0024358c,2019-01-12T15:54:20.423534409Z,27,1.2,0,21,22,0,12,15,20.9,0
0004a30b0024358c,2019-01-12T15:55:19.941142646Z,25,1.2,0,21,15,0,12,17,20.9,0
0004a30b0024358c,2019-01-12T15:56:20.449630565Z,25,1.2,0,21,20,0,12,17,21,0
0004a30b0024358c,2019-01-12T15:57:19.964670861Z,25,1.2,0,21,18,0,12,17,21,0
0004a30b0024358c,2019-01-12T15:58:20.477068747Z,25,1.2,0,21,20,0,12,16,21,0
0004a30b0024358c,2019-01-12T15:59:19.981904414Z,26,1.2,0,21,22,0,12,17,21,0
0004a30b0024358c,2019-01-12T16:00:20.498385731Z,26,1.2,0,21,20,0,12,17,21,0
0004a30b0024358c,2019-01-12T16:01:20.020864668Z,27,1.2,0,21,18,0,12,18,21,0
0004a30b0024358c,2019-01-12T16:02:20.531842607Z,29,1.2,0,21,24,0,12,18,21.1,0
0004a30b0024358c,2019-01-12T16:03:20.066343232Z,28,1.2,0,21,24,0,12,20,21.1,0
0004a30b0024358c,2019-01-12T16:04:20.561911974Z,27,1.3,0,21,26,0,12,19,21.1,0
0004a30b0024358c,2019-01-12T16:05:20.10142416Z,32,1.2,0,21,24,0,12,21,21.1,0
0004a30b0024358c,2019-01-12T16:06:20.605489176Z,27,1.3,0,23,20,0,12,18,21.2,0
0004a30b0024358c,2019-01-12T16:07:20.128380026Z,27,1.2,0,23,24,0,12,17,21.2,0
0004a30b0024358c,2019-01-12T16:08:20.628525216Z,29,1.2,0,23,27,0,12,21,21.2,0
0004a30b0024358c,2019-01-12T16:09:20.151580471Z,28,1.2,0,23,26,0,12,17,21.3,0
0004a30b0024358c,2019-01-12T16:10:20.658658785Z,28,1.2,0,23,18,0,12,19,21.3,0
0004a30b0024358c,2019-01-12T16:11:20.178103423Z,29,1.2,0,23,18,0,12,19,21.3,0
